"project","organism","file_source","project_home","project_type","n_samples"
"SRP190841","mouse","sra","data_sources/sra","data_sources",15
"SRP102941","mouse","sra","data_sources/sra","data_sources",18
"SRP175041","mouse","sra","data_sources/sra","data_sources",37
"SRP108641","mouse","sra","data_sources/sra","data_sources",6
"SRP100841","mouse","sra","data_sources/sra","data_sources",12
"SRP067041","mouse","sra","data_sources/sra","data_sources",6
"SRP014141","mouse","sra","data_sources/sra","data_sources",6
"SRP124741","mouse","sra","data_sources/sra","data_sources",47
"SRP117241","mouse","sra","data_sources/sra","data_sources",4
"SRP212741","mouse","sra","data_sources/sra","data_sources",3
"SRP164941","mouse","sra","data_sources/sra","data_sources",8
"SRP102241","mouse","sra","data_sources/sra","data_sources",45
"SRP095341","mouse","sra","data_sources/sra","data_sources",8
"SRP073041","mouse","sra","data_sources/sra","data_sources",4
"SRP076841","mouse","sra","data_sources/sra","data_sources",222
"SRP049141","mouse","sra","data_sources/sra","data_sources",15
"ERP005641","mouse","sra","data_sources/sra","data_sources",484
"SRP173841","mouse","sra","data_sources/sra","data_sources",4
"SRP027541","mouse","sra","data_sources/sra","data_sources",6
"SRP063941","mouse","sra","data_sources/sra","data_sources",9
"SRP090141","mouse","sra","data_sources/sra","data_sources",28
"SRP067141","mouse","sra","data_sources/sra","data_sources",30
"SRP211741","mouse","sra","data_sources/sra","data_sources",13
"ERP109841","mouse","sra","data_sources/sra","data_sources",62
"SRP151441","mouse","sra","data_sources/sra","data_sources",90
"SRP072041","mouse","sra","data_sources/sra","data_sources",6
"SRP213641","mouse","sra","data_sources/sra","data_sources",11
"SRP202541","mouse","sra","data_sources/sra","data_sources",4
"SRP142641","mouse","sra","data_sources/sra","data_sources",8
"ERP110541","mouse","sra","data_sources/sra","data_sources",2112
"SRP043041","mouse","sra","data_sources/sra","data_sources",4
"SRP184641","mouse","sra","data_sources/sra","data_sources",44
"SRP154841","mouse","sra","data_sources/sra","data_sources",6
"SRP059641","mouse","sra","data_sources/sra","data_sources",4
"SRP056141","mouse","sra","data_sources/sra","data_sources",12
"SRP047241","mouse","sra","data_sources/sra","data_sources",8
"SRP044341","mouse","sra","data_sources/sra","data_sources",6
"SRP058641","mouse","sra","data_sources/sra","data_sources",24
"SRP192641","mouse","sra","data_sources/sra","data_sources",9
"SRP057141","mouse","sra","data_sources/sra","data_sources",2
"SRP068841","mouse","sra","data_sources/sra","data_sources",8
"SRP035941","mouse","sra","data_sources/sra","data_sources",12
"SRP120041","mouse","sra","data_sources/sra","data_sources",6
"SRP188041","mouse","sra","data_sources/sra","data_sources",12
"SRP113541","mouse","sra","data_sources/sra","data_sources",20
"SRP097741","mouse","sra","data_sources/sra","data_sources",10
"SRP172741","mouse","sra","data_sources/sra","data_sources",270
"SRP201141","mouse","sra","data_sources/sra","data_sources",99
"SRP118141","mouse","sra","data_sources/sra","data_sources",29
"SRP058741","mouse","sra","data_sources/sra","data_sources",2
"SRP055141","mouse","sra","data_sources/sra","data_sources",6
"SRP069341","mouse","sra","data_sources/sra","data_sources",2
"SRP045241","mouse","sra","data_sources/sra","data_sources",6
"SRP056041","mouse","sra","data_sources/sra","data_sources",1
"SRP125341","mouse","sra","data_sources/sra","data_sources",11
"SRP009041","mouse","sra","data_sources/sra","data_sources",6
"SRP193741","mouse","sra","data_sources/sra","data_sources",8
"SRP110541","mouse","sra","data_sources/sra","data_sources",102
"SRP151141","mouse","sra","data_sources/sra","data_sources",4
"SRP121141","mouse","sra","data_sources/sra","data_sources",1
"SRP124941","mouse","sra","data_sources/sra","data_sources",17
"SRP070441","mouse","sra","data_sources/sra","data_sources",4
"SRP198241","mouse","sra","data_sources/sra","data_sources",8
"SRP202041","mouse","sra","data_sources/sra","data_sources",45
"SRP087641","mouse","sra","data_sources/sra","data_sources",13
"SRP070641","mouse","sra","data_sources/sra","data_sources",6
"SRP110741","mouse","sra","data_sources/sra","data_sources",26
"SRP182641","mouse","sra","data_sources/sra","data_sources",24
"SRP167441","mouse","sra","data_sources/sra","data_sources",8
"SRP099841","mouse","sra","data_sources/sra","data_sources",12
"SRP201341","mouse","sra","data_sources/sra","data_sources",38
"SRP136941","mouse","sra","data_sources/sra","data_sources",6
"SRP053041","mouse","sra","data_sources/sra","data_sources",30
"SRP131041","mouse","sra","data_sources/sra","data_sources",24
"SRP141141","mouse","sra","data_sources/sra","data_sources",6
"SRP185441","mouse","sra","data_sources/sra","data_sources",16
"SRP075541","mouse","sra","data_sources/sra","data_sources",53
"SRP151841","mouse","sra","data_sources/sra","data_sources",12
"SRP144341","mouse","sra","data_sources/sra","data_sources",251
"ERP017241","mouse","sra","data_sources/sra","data_sources",17
"ERP001841","mouse","sra","data_sources/sra","data_sources",16
"SRP098941","mouse","sra","data_sources/sra","data_sources",12
"SRP041341","mouse","sra","data_sources/sra","data_sources",3
"SRP087741","mouse","sra","data_sources/sra","data_sources",24
"SRP102936","mouse","sra","data_sources/sra","data_sources",6
"SRP059336","mouse","sra","data_sources/sra","data_sources",6
"SRP015136","mouse","sra","data_sources/sra","data_sources",34
"SRP096336","mouse","sra","data_sources/sra","data_sources",6
"SRP080936","mouse","sra","data_sources/sra","data_sources",4
"SRP151536","mouse","sra","data_sources/sra","data_sources",15
"SRP111136","mouse","sra","data_sources/sra","data_sources",5
"SRP028336","mouse","sra","data_sources/sra","data_sources",60
"SRP057536","mouse","sra","data_sources/sra","data_sources",16
"SRP106036","mouse","sra","data_sources/sra","data_sources",10
"SRP036636","mouse","sra","data_sources/sra","data_sources",8
"SRP181036","mouse","sra","data_sources/sra","data_sources",7
"SRP145536","mouse","sra","data_sources/sra","data_sources",10
"SRP027536","mouse","sra","data_sources/sra","data_sources",8
"ERP003536","mouse","sra","data_sources/sra","data_sources",2
"SRP200436","mouse","sra","data_sources/sra","data_sources",40
"SRP020636","mouse","sra","data_sources/sra","data_sources",1086
"SRP043436","mouse","sra","data_sources/sra","data_sources",20
"SRP052736","mouse","sra","data_sources/sra","data_sources",3
"SRP117936","mouse","sra","data_sources/sra","data_sources",14
"SRP172836","mouse","sra","data_sources/sra","data_sources",160
"SRP026536","mouse","sra","data_sources/sra","data_sources",18
"SRP223836","mouse","sra","data_sources/sra","data_sources",6
"SRP029236","mouse","sra","data_sources/sra","data_sources",4
"SRP095936","mouse","sra","data_sources/sra","data_sources",8
"SRP059236","mouse","sra","data_sources/sra","data_sources",12
"SRP074136","mouse","sra","data_sources/sra","data_sources",16
"SRP220136","mouse","sra","data_sources/sra","data_sources",28
"SRP225936","mouse","sra","data_sources/sra","data_sources",9
"SRP110236","mouse","sra","data_sources/sra","data_sources",16
"SRP133436","mouse","sra","data_sources/sra","data_sources",40
"SRP113336","mouse","sra","data_sources/sra","data_sources",14
"SRP042636","mouse","sra","data_sources/sra","data_sources",12
"SRP017936","mouse","sra","data_sources/sra","data_sources",16
"SRP168636","mouse","sra","data_sources/sra","data_sources",6
"SRP072836","mouse","sra","data_sources/sra","data_sources",6
"SRP190136","mouse","sra","data_sources/sra","data_sources",6
"SRP115136","mouse","sra","data_sources/sra","data_sources",16
"SRP048836","mouse","sra","data_sources/sra","data_sources",2
"SRP095036","mouse","sra","data_sources/sra","data_sources",14
"SRP140436","mouse","sra","data_sources/sra","data_sources",8
"SRP132536","mouse","sra","data_sources/sra","data_sources",6
"SRP142536","mouse","sra","data_sources/sra","data_sources",9
"SRP217736","mouse","sra","data_sources/sra","data_sources",44
"SRP056636","mouse","sra","data_sources/sra","data_sources",35
"SRP217336","mouse","sra","data_sources/sra","data_sources",12
"SRP056236","mouse","sra","data_sources/sra","data_sources",62
"SRP218436","mouse","sra","data_sources/sra","data_sources",22
"SRP079236","mouse","sra","data_sources/sra","data_sources",8
"SRP067636","mouse","sra","data_sources/sra","data_sources",248
"SRP094436","mouse","sra","data_sources/sra","data_sources",8
"SRP187436","mouse","sra","data_sources/sra","data_sources",6
"SRP131036","mouse","sra","data_sources/sra","data_sources",12
"SRP188336","mouse","sra","data_sources/sra","data_sources",6
"SRP225736","mouse","sra","data_sources/sra","data_sources",56
"SRP216236","mouse","sra","data_sources/sra","data_sources",18
"SRP044136","mouse","sra","data_sources/sra","data_sources",2
"SRP115436","mouse","sra","data_sources/sra","data_sources",6
"SRP214336","mouse","sra","data_sources/sra","data_sources",2
"SRP188236","mouse","sra","data_sources/sra","data_sources",8
"SRP131136","mouse","sra","data_sources/sra","data_sources",13
"SRP212036","mouse","sra","data_sources/sra","data_sources",8
"ERP010136","mouse","sra","data_sources/sra","data_sources",9
"SRP062536","mouse","sra","data_sources/sra","data_sources",4
"ERP113236","mouse","sra","data_sources/sra","data_sources",5
"SRP133036","mouse","sra","data_sources/sra","data_sources",2
"SRP079936","mouse","sra","data_sources/sra","data_sources",15
"SRP061436","mouse","sra","data_sources/sra","data_sources",9
"SRP213036","mouse","sra","data_sources/sra","data_sources",2
"SRP114436","mouse","sra","data_sources/sra","data_sources",67
"ERP114136","mouse","sra","data_sources/sra","data_sources",12
"SRP152936","mouse","sra","data_sources/sra","data_sources",4
"SRP033036","mouse","sra","data_sources/sra","data_sources",6
"SRP094736","mouse","sra","data_sources/sra","data_sources",20
"SRP101736","mouse","sra","data_sources/sra","data_sources",6
"SRP155836","mouse","sra","data_sources/sra","data_sources",26
"SRP060636","mouse","sra","data_sources/sra","data_sources",24
"SRP131336","mouse","sra","data_sources/sra","data_sources",12
"SRP055036","mouse","sra","data_sources/sra","data_sources",6
"SRP126336","mouse","sra","data_sources/sra","data_sources",72
"ERP106136","mouse","sra","data_sources/sra","data_sources",10
"SRP219736","mouse","sra","data_sources/sra","data_sources",48
"ERP005336","mouse","sra","data_sources/sra","data_sources",39
"SRP062636","mouse","sra","data_sources/sra","data_sources",23
"SRP154936","mouse","sra","data_sources/sra","data_sources",13
"SRP121136","mouse","sra","data_sources/sra","data_sources",1
"SRP018336","mouse","sra","data_sources/sra","data_sources",64
"SRP125336","mouse","sra","data_sources/sra","data_sources",110
"SRP065536","mouse","sra","data_sources/sra","data_sources",12
"SRP164736","mouse","sra","data_sources/sra","data_sources",2
"SRP212936","mouse","sra","data_sources/sra","data_sources",24
"SRP059736","mouse","sra","data_sources/sra","data_sources",7
"SRP074231","mouse","sra","data_sources/sra","data_sources",6
"SRP059331","mouse","sra","data_sources/sra","data_sources",40
"SRP119531","mouse","sra","data_sources/sra","data_sources",9
"SRP229631","mouse","sra","data_sources/sra","data_sources",32
"SRP166231","mouse","sra","data_sources/sra","data_sources",12
"SRP111131","mouse","sra","data_sources/sra","data_sources",6
"ERP113531","mouse","sra","data_sources/sra","data_sources",5
"SRP074831","mouse","sra","data_sources/sra","data_sources",12
"SRP094831","mouse","sra","data_sources/sra","data_sources",24
"ERP117731","mouse","sra","data_sources/sra","data_sources",9
"SRP028331","mouse","sra","data_sources/sra","data_sources",8
"SRP069731","mouse","sra","data_sources/sra","data_sources",16
"SRP061931","mouse","sra","data_sources/sra","data_sources",8
"SRP156731","mouse","sra","data_sources/sra","data_sources",20
"SRP103831","mouse","sra","data_sources/sra","data_sources",14
"SRP117331","mouse","sra","data_sources/sra","data_sources",222
"SRP167331","mouse","sra","data_sources/sra","data_sources",6
"SRP173831","mouse","sra","data_sources/sra","data_sources",8
"SRP214531","mouse","sra","data_sources/sra","data_sources",7
"SRP222831","mouse","sra","data_sources/sra","data_sources",3
"SRP168431","mouse","sra","data_sources/sra","data_sources",6
"SRP059831","mouse","sra","data_sources/sra","data_sources",6
"SRP013331","mouse","sra","data_sources/sra","data_sources",2
"SRP043431","mouse","sra","data_sources/sra","data_sources",6
"SRP128031","mouse","sra","data_sources/sra","data_sources",8
"SRP038131","mouse","sra","data_sources/sra","data_sources",10
"SRP119431","mouse","sra","data_sources/sra","data_sources",2
"SRP235231","mouse","sra","data_sources/sra","data_sources",19
"SRP187931","mouse","sra","data_sources/sra","data_sources",5
"SRP116131","mouse","sra","data_sources/sra","data_sources",3
"SRP108531","mouse","sra","data_sources/sra","data_sources",18
"SRP169631","mouse","sra","data_sources/sra","data_sources",10
"SRP067331","mouse","sra","data_sources/sra","data_sources",6
"SRP121631","mouse","sra","data_sources/sra","data_sources",87
"SRP220131","mouse","sra","data_sources/sra","data_sources",24
"SRP110831","mouse","sra","data_sources/sra","data_sources",17
"ERP005431","mouse","sra","data_sources/sra","data_sources",192
"SRP117031","mouse","sra","data_sources/sra","data_sources",11
"SRP195831","mouse","sra","data_sources/sra","data_sources",9
"SRP190031","mouse","sra","data_sources/sra","data_sources",8
"SRP137731","mouse","sra","data_sources/sra","data_sources",12
"SRP080131","mouse","sra","data_sources/sra","data_sources",20
"SRP066231","mouse","sra","data_sources/sra","data_sources",81
"DRP004731","mouse","sra","data_sources/sra","data_sources",8
"SRP182831","mouse","sra","data_sources/sra","data_sources",22
"SRP071231","mouse","sra","data_sources/sra","data_sources",80
"SRP113231","mouse","sra","data_sources/sra","data_sources",6
"ERP012531","mouse","sra","data_sources/sra","data_sources",30
"SRP015331","mouse","sra","data_sources/sra","data_sources",10
"SRP136731","mouse","sra","data_sources/sra","data_sources",32
"SRP161931","mouse","sra","data_sources/sra","data_sources",14
"SRP092331","mouse","sra","data_sources/sra","data_sources",17
"SRP048631","mouse","sra","data_sources/sra","data_sources",8
"SRP018131","mouse","sra","data_sources/sra","data_sources",6
"SRP144231","mouse","sra","data_sources/sra","data_sources",12
"SRP136331","mouse","sra","data_sources/sra","data_sources",24
"SRP008831","mouse","sra","data_sources/sra","data_sources",15
"SRP168931","mouse","sra","data_sources/sra","data_sources",18
"SRP190431","mouse","sra","data_sources/sra","data_sources",6
"SRP093731","mouse","sra","data_sources/sra","data_sources",15
"SRP093631","mouse","sra","data_sources/sra","data_sources",18
"SRP156131","mouse","sra","data_sources/sra","data_sources",12
